season,district,role,model_key,n,overall_accuracy,source_file,training_schema_version,c_vegetation_vegetation,c_vegetation_water,c_vegetation_builtarea,c_vegetation_openland,c_vegetation_agriculture,c_water_vegetation,c_water_water,c_water_builtarea,c_water_openland,c_water_agriculture,c_builtarea_vegetation,c_builtarea_water,c_builtarea_builtarea,c_builtarea_openland,c_builtarea_agriculture,c_openland_vegetation,c_openland_water,c_openland_builtarea,c_openland_openland,c_openland_agriculture,c_agriculture_vegetation,c_agriculture_water,c_agriculture_builtarea,c_agriculture_openland,c_agriculture_agriculture
winter,Neemuch,development,after-gtb,100,0.9,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,1,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,0,1,0,2,17
winter,Neemuch,development,after-gtb-b19,100,0.86,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,0,0,1,2,17
winter,Neemuch,development,after-gtb-b22,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,5,14,0,0,1,1,2,16
winter,Neemuch,development,after-gtb-b27,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,6,13,0,0,0,1,2,17
winter,Neemuch,development,after-knn,100,0.84,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,0,2,1,2,15
winter,Neemuch,development,after-rf,100,0.86,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,7,12,0,0,1,1,2,16
winter,Neemuch,development,after-svm,100,0.87,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,0,1,0,2,17
winter,Panna,test,after-cart,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,1,0,3,0,20,0,0,0,0,0,19,1,0,0,0,2,17,1,1,0,2,3,14
winter,Panna,test,after-gtb,100,0.92,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,1,0,3,0,16
winter,Panna,test,after-gtb-b19,100,0.92,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,1,0,3,1,15
winter,Panna,test,after-gtb-b22,100,0.9,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,2,0,3,1,14
winter,Panna,test,after-gtb-b27,100,0.91,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,2,0,3,0,15
winter,Panna,test,after-knn,100,0.87,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,5,14,0,3,0,3,0,14
winter,Panna,test,after-rf,100,0.92,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,0,4,0,16
winter,Panna,test,after-svm,100,0.94,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,3,0,16
winter,Raisen,test,after-cart,100,0.9,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,1,18,1,0,0,1,0,19,0,3,0,1,1,15
winter,Raisen,test,after-gtb,100,0.99,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19
winter,Raisen,test,after-gtb-b19,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,0,1,19
winter,Raisen,test,after-gtb-b22,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,1,1,18
winter,Raisen,test,after-gtb-b27,100,0.96,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,0,1,1,18
winter,Raisen,test,after-knn,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,0,1,18
winter,Raisen,test,after-rf,100,0.98,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,0,1,19
winter,Raisen,test,after-svm,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,0,0,1,19
winter,Rajgarh,development,after-cart,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,17,3,0,0,4,2,14,0,1,1,0,1,17
winter,Rajgarh,development,after-gtb,100,0.88,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,0,1,0,19
winter,Rajgarh,development,after-gtb-b19,100,0.87,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,8,11,1,0,0,1,0,19
winter,Rajgarh,development,after-gtb-b22,100,0.88,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,0,0,1,19
winter,Rajgarh,development,after-gtb-b27,100,0.85,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,0,1,0,1,18
winter,Rajgarh,development,after-knn,100,0.88,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,0,7,12,1,1,0,1,0,18
winter,Rajgarh,development,after-rf,100,0.85,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,1,0,0,3,0,20,0,0,0,0,0,19,1,0,0,0,9,11,0,0,0,0,1,19
winter,Rajgarh,development,after-svm,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,0,0,2,0,18
winter,Ratlam,test,after-cart,100,0.72,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,11,0,4,1,4,0,20,0,0,0,0,0,18,2,0,0,1,9,8,2,3,1,1,0,15
winter,Ratlam,test,after-gtb,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,6,12,2,1,0,1,0,18
winter,Ratlam,test,after-gtb-b19,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,10,8,2,1,0,1,0,18
winter,Ratlam,test,after-gtb-b22,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,10,8,2,1,0,1,0,18
winter,Ratlam,test,after-gtb-b27,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,1,10,8,1,1,0,1,0,18
winter,Ratlam,test,after-knn,100,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,2,2,1,0,15
winter,Ratlam,test,after-rf,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,12,1,0,0,7,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,1,0,1,0,18
winter,Ratlam,test,after-svm,100,0.84,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,10,9,1,1,0,1,0,18
winter,Rewa,development,after-cart,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,1,0,0,3,0,20,0,0,0,0,1,17,2,0,0,0,2,18,0,6,1,1,5,7
winter,Rewa,development,after-gtb,100,0.9,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,2,1,4,13
winter,Rewa,development,after-gtb-b19,100,0.87,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,0,2,2,4,12
winter,Rewa,development,after-gtb-b22,100,0.88,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,0,2,2,4,12
winter,Rewa,development,after-gtb-b27,100,0.9,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,2,1,4,13
winter,Rewa,development,after-knn,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,3,16,0,2,1,2,4,11
winter,Rewa,development,after-rf,100,0.89,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,3,1,4,12
winter,Rewa,development,after-svm,100,0.9,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,0,2,0,4,14
winter,Sagar,test,after-cart,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,18,1,1,0,2,5,11,2,1,0,0,1,18
winter,Sagar,test,after-gtb,100,0.92,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,1,0,0,19
winter,Sagar,test,after-gtb-b19,100,0.91,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,0,1,0,0,19
winter,Sagar,test,after-gtb-b22,100,0.89,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,1,0,0,19
winter,Sagar,test,after-gtb-b27,100,0.89,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,1,0,0,19
winter,Sagar,test,after-knn,100,0.88,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,0,1,0,0,19
winter,Sagar,test,after-rf,100,0.93,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,0,4,16,0,0,1,0,0,19
winter,Sagar,test,after-svm,100,0.9,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,1,0,0,19
winter,Satna,test,after-cart,100,0.69,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,12,0,4,0,4,0,20,0,0,0,0,0,18,2,0,0,0,8,11,1,8,0,3,1,8
winter,Satna,test,after-gtb,100,0.79,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,0,2,0,5,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,1,0,4,2,13
winter,Satna,test,after-gtb-b19,100,0.77,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,1,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,1,0,4,2,13
winter,Satna,test,after-gtb-b22,100,0.78,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,12,0,1,0,7,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,1,0,3,2,14
winter,Satna,test,after-gtb-b27,100,0.75,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,10,1,2,0,7,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,2,0,3,2,13
winter,Satna,test,after-knn,100,0.77,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,11,0,1,0,8,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,1,0,3,2,14
winter,Satna,test,after-rf,100,0.79,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,11,0,1,0,8,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,2,0,3,2,13
winter,Satna,test,after-svm,100,0.75,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,10,0,2,0,8,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,1,0,3,2,14
winter,Sehore,development,after-cart,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,15,0,3,0,2,0,20,0,0,0,0,0,18,2,0,0,0,3,17,0,3,0,0,5,12
winter,Sehore,development,after-gtb,100,0.92,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,2,16
winter,Sehore,development,after-gtb-b19,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,1,0,1,3,15
winter,Sehore,development,after-gtb-b22,100,0.91,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,1,0,0,3,16
winter,Sehore,development,after-gtb-b27,100,0.92,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,1,0,0,2,17
winter,Sehore,development,after-knn,100,0.93,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,2,0,0,2,16
winter,Sehore,development,after-rf,100,0.86,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,14,0,0,0,6,0,20,0,0,0,0,0,19,1,0,0,0,2,18,0,1,0,0,4,15
winter,Sehore,development,after-svm,100,0.87,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,1,0,1,3,15
winter,Seoni,test,after-cart,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,2,6,11,1,1,1,1,7,10
winter,Seoni,test,after-gtb,100,0.81,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,1,9,10,0,0,0,2,5,13
winter,Seoni,test,after-gtb-b19,100,0.81,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,9,9,1,0,0,2,5,13
winter,Seoni,test,after-gtb-b22,100,0.79,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,12,7,0,0,0,2,5,13
winter,Seoni,test,after-gtb-b27,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,13,6,0,0,0,2,5,13
winter,Seoni,test,after-knn,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,0,5,3,12
winter,Seoni,test,after-rf,100,0.8,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,17,3,0,0,1,7,12,0,0,1,2,5,12
winter,Seoni,test,after-svm,100,0.82,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,0,0,4,4,12
winter,Shahdol,test,after-cart,100,0.74,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,19,1,0,0,1,0,18,1,1,0,4,13,2
winter,Shahdol,test,after-gtb,100,0.8,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,2,17,0,0,0,4,11,5
winter,Shahdol,test,after-gtb-b19,100,0.81,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,0,19,0,0,0,4,12,4
winter,Shahdol,test,after-gtb-b22,100,0.77,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,0,19,1,0,0,1,2,17,0,1,0,4,11,4
winter,Shahdol,test,after-gtb-b27,100,0.79,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,1,2,17,0,0,0,5,11,4
winter,Shahdol,test,after-knn,100,0.77,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,3,3,14,0,0,0,4,12,4
winter,Shahdol,test,after-rf,100,0.8,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,2,17,0,0,0,4,11,5
winter,Shahdol,test,after-svm,100,0.8,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,5,11,4
winter,Shajapur,development,after-cart,100,0.72,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,5,1,0,0,14,0,20,0,0,0,0,0,18,2,0,0,0,3,15,2,3,0,2,1,14
winter,Shajapur,development,after-gtb,100,0.84,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,1,2,0,17
winter,Shajapur,development,after-gtb-b19,100,0.78,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,10,5,0,0,5,0,20,0,0,0,0,0,20,0,0,0,0,6,13,1,1,1,3,0,15
winter,Shajapur,development,after-gtb-b22,100,0.82,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,11,3,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,2,0,17
winter,Shajapur,development,after-gtb-b27,100,0.84,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,12,1,0,0,7,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,0,18
winter,Shajapur,development,after-knn,100,0.8,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,0,0,0,7,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,1,4,0,15
winter,Shajapur,development,after-rf,100,0.83,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,8,6,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,0,0,19
winter,Shajapur,development,after-svm,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,1,7,12,0,0,1,2,0,17
winter,Sheopur,development,after-cart,100,0.86,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,16,4,0,0,0,2,18,0,1,0,1,3,15
winter,Sheopur,development,after-gtb,100,0.91,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,18,2,0,0,0,3,17,0,0,0,2,2,16
winter,Sheopur,development,after-gtb-b19,100,0.91,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,1,0,0,0,20,0,0,0,0,0,19,1,0,0,0,3,17,0,0,0,3,1,16
winter,Sheopur,development,after-gtb-b22,100,0.89,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,0,3,17,0,1,0,3,1,15
winter,Sheopur,development,after-gtb-b27,100,0.91,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,0,2,18,0,1,0,3,1,15
winter,Sheopur,development,after-knn,100,0.89,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,0,0,4,1,15
winter,Sheopur,development,after-rf,100,0.89,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,17,3,0,0,0,2,18,0,0,0,2,2,16
winter,Sheopur,development,after-svm,100,0.9,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,18,2,0,0,0,3,17,0,0,0,3,1,16
winter,Shivpuri,development,after-cart,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,1,0,3,0,20,0,0,0,0,1,16,3,0,0,0,7,12,1,4,0,0,2,14
winter,Shivpuri,development,after-gtb,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,1,1,0,2,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,1,0,0,2,17
winter,Shivpuri,development,after-gtb-b19,100,0.84,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,0,19,1,0,0,0,6,14,0,2,0,2,2,14
winter,Shivpuri,development,after-gtb-b22,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,1,0,1,2,16
winter,Shivpuri,development,after-gtb-b27,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,1,19,0,0,0,0,5,15,0,2,0,1,2,15
winter,Shivpuri,development,after-knn,100,0.81,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,2,0,1,2,15
winter,Shivpuri,development,after-rf,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,1,0,0,3,0,20,0,0,0,0,1,19,0,0,0,0,8,12,0,1,0,1,2,16
winter,Shivpuri,development,after-svm,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,1,0,4,0,20,0,0,0,0,1,19,0,0,0,0,7,13,0,2,0,1,1,16
winter,Sidhi,test,after-cart,100,0.78,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,0,3,17,0,5,0,3,8,4
winter,Sidhi,test,after-gtb,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,2,0,2,7,9
winter,Sidhi,test,after-gtb-b19,100,0.8,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,19,0,1,0,0,0,20,0,0,0,0,5,15,0,2,0,2,7,9
winter,Sidhi,test,after-gtb-b22,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,2,0,1,8,9
winter,Sidhi,test,after-gtb-b27,100,0.81,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,2,0,1,8,9
winter,Sidhi,test,after-knn,100,0.83,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,4,0,2,7,7
winter,Sidhi,test,after-rf,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,2,0,2,7,9
winter,Sidhi,test,after-svm,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,0,4,16,0,1,0,3,7,9
winter,Tikamgarh,development,after-cart,100,0.74,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,0,5,0,2,0,20,0,0,0,0,0,18,2,0,0,0,14,6,0,1,0,1,1,17
winter,Tikamgarh,development,after-gtb,100,0.83,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,1,2,0,3,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,0,0,4,0,16
winter,Tikamgarh,development,after-gtb-b19,100,0.8,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,0,2,0,4,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,0,0,4,0,16
winter,Tikamgarh,development,after-gtb-b22,100,0.8,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,1,2,0,4,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,0,1,3,0,16
winter,Tikamgarh,development,after-gtb-b27,100,0.79,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,1,3,0,3,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,1,0,3,0,16
winter,Tikamgarh,development,after-knn,100,0.81,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,15,1,0,0,4,0,20,0,0,0,0,0,20,0,0,0,1,10,9,0,1,0,2,0,17
winter,Tikamgarh,development,after-rf,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,13,1,2,0,4,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,1,0,1,0,18
